industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Goods,2000000.0,2000000.0,02/02/2010 00:00:00,10140000000.0,Thanh Tri Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,TTG
Consumer Services,37374846.0,37374846.0,26/10/2016 00:00:00,93437115000.0,Tien Thanh Service and Trading Joint Stock Company,General Retailers,Apparel Retailers,Retail,TTH
Industrials,41908000.0,41908000.0,18/01/2018 00:00:00,376683300000.0,Thang Long Joint Stock Corporation,Construction & Materials,Heavy Construction,Construction & Materials,TTL
Telecommunications,36727500.0,36727500.0,19/04/2017 00:00:00,313542667500.0,Viet Nam Technology & Telecommunication Joint Stock Company,Fixed Line Telecommunications,Fixed Line Telecommunications,Telecommunications,TTN
Industrials,14999998.0,14999998.0,05/12/2006 00:00:00,473121950000.0,Tan Tien Plastic Packaging Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,TTP
Basic Materials,50800000.0,50800000.0,17/05/2017 00:00:00,406400000000.0,Thai Trung Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TTS
Consumer Services,4570210.0,4570210.0,02/06/2017 00:00:00,182808400000.0,Tay Ninh Tourist - Trading Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TTT
Industrials,7570444.0,7570444.0,29/01/2013 00:00:00,13626799200.0,Tien Trung Investment Construction and Technology Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TTZ
Industrials,2700000.0,2700000.0,21/02/2017 00:00:00,52650000000.0,Haiphong Tugboat and Transport Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,TUG
Industrials,26691319.0,26691319.0,23/09/2010 00:00:00,288186171243.0,Power Engineering Consulting Joint Stock Company 1,Support Services,Business Support Services,Industrial Goods & Services,TV1
Industrials,45018141.0,45018141.0,13/10/2009 00:00:00,1438307314500.0,Power Engineering Consulting Joint Stock Company 2,Support Services,Business Support Services,Industrial Goods & Services,TV2
Industrials,9517303.0,9517303.0,01/12/2009 00:00:00,163697370800.0,Power Engineering Consulting Joint Stock Company 3,Construction & Materials,Heavy Construction,Construction & Materials,TV3
Industrials,17726869.0,17726869.0,22/07/2008 00:00:00,269028304800.0,Power Engineering Consulting Joint Stock Company 4,Support Services,Business Support Services,Industrial Goods & Services,TV4
Consumer Services,3000000.0,3000000.0,21/05/2021 00:00:00,7731000000.0,Thinh Vuong Power Construction Trading and Investment Joint Stock Company,General Retailers,Specialty Retailers,Retail,TV6
Industrials,6300000.0,6300000.0,11/04/2017 00:00:00,80640000000.0,Viglacera Thanh Tri Sanitary Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TVA
Financials,112097019.0,112097019.0,18/06/2015 00:00:00,607565842980.0,Tri Viet Securities Joint Stock Corporation,Financial Services,Investment Services,Financial Services,TVB
Financials,118610670.0,118610670.0,23/09/2014 00:00:00,735386154000.0,Tri Viet Asset Management Corporation Joint Stock Company,Financial Services,Specialty Finance,Financial Services,TVC
Basic Materials,44962864.0,44962864.0,11/01/2011 00:00:00,391176916800.0,Vang Danh Coal Joint Stock Company,Mining,Coal,Basic Resources,TVD
Industrials,2029589.0,2029589.0,25/01/2010 00:00:00,25775780300.0,Transport Investment And Construction Consultant Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TVG
Industrials,4004000.0,4004000.0,17/01/2019 00:00:00,136136000000.0,Construction Consultation Joint Stock Company For Maritime Building,Construction & Materials,Heavy Construction,Construction & Materials,TVH
Industrials,2400000.0,2400000.0,15/12/2015 00:00:00,24000000000.0,Vinacomin Industry Investment Consulting Joint Stock Company,Support Services,Business Support Services,Industrial Goods & Services,TVM
Basic Materials,678000000.0,678000000.0,18/01/2016 00:00:00,3697812000000.0,Viet Nam Steel Corporation,Industrial Metals & Mining,Steel,Basic Resources,TVN
Health Care,11087936.0,11087936.0,17/08/2017 00:00:00,651803587500.0,TV.Pharm Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,TVP
Financials,107075184.0,107075184.0,15/01/2015 00:00:00,2564449147950.0,Thien Viet Securities Joint-Stock Company,Financial Services,Investment Services,Financial Services,TVS
Consumer Goods,21000000.0,21000000.0,17/07/2017 00:00:00,483000000000.0,Viet Thang Corporation - JSC,Personal Goods,Clothing & Accessories,Personal & Household Goods,TVT
Utilities,14597860.0,14597860.0,11/12/2017 00:00:00,122622024000.0,TraVinh Water Supply & Drainage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TVW
Health Care,1750000.0,1750000.0,18/10/2016 00:00:00,20431200000.0,Central Pharmaceutical Joint Stock Company No.3,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,TW3
Industrials,7000000.0,7000000.0,11/12/2006 00:00:00,25900000000.0,VICEM Gypsum and Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TXM
Industrials,6134773.0,6134773.0,15/02/2006 00:00:00,362030867600.0,Taya (VIET NAM) Electric Wire and Cable Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TYA
Industrials,5344345.0,5344345.0,15/11/2016 00:00:00,56115622500.0,CanTho Urban Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,UCT
Industrials,35000000.0,35000000.0,05/07/2010 00:00:00,239818460000.0,Urban Development Construction Corporation,Construction & Materials,Heavy Construction,Construction & Materials,UDC
Industrials,16500000.0,16500000.0,22/12/2009 00:00:00,151981500000.0,Becamex Urban Development Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,UDJ
Industrials,6620000.0,6620000.0,09/01/2020 00:00:00,102610000000.0,Dak Lak Urban and Enviroment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,UDL
Industrials,2438100.0,2438100.0,24/09/2015 00:00:00,78019200000.0,Vinacomin - Uong Bi Electric Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,UEM
Industrials,8000000.0,8000000.0,12/11/2007 00:00:00,286800000000.0,Idico Urban and House Development Joint stock Company,Construction & Materials,Heavy Construction,Construction & Materials,UIC
Industrials,1841617.0,1841617.0,28/08/2017 00:00:00,18047846600.0,Nam Dinh Urband Construction Management Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,UMC
Technology,15617632.0,15617632.0,30/05/2006 00:00:00,165546899200.0,Sao Mai Viet Investment and Development Joint Stock Company,Software & Computer Services,Computer Services,Technology,UNI
Utilities,3400000.0,3400000.0,21/04/2017 00:00:00,83300000000.0,Vung Tau Urban and Parks Development Joint Stock Company,"Gas, Water & Multi-utilities",Multiutilities,Utilities,UPC
Health Care,13294641.0,13294641.0,29/12/2016 00:00:00,156876763800.0,No 25 Central Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,UPH
Industrials,5500000.0,5500000.0,06/02/2017 00:00:00,49379000000.0,Union of Survey And Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,USC
Industrials,5600000.0,5600000.0,30/01/2019 00:00:00,71680000000.0,Soc Trang Public Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,USD
Financials,8399889.0,8399889.0,16/01/2012 00:00:00,4897135287.0,Vietnam Construction Joint Stock Company No11,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,V11
Industrials,5818000.0,5818000.0,05/01/2010 00:00:00,69816000000.0,Viet Nam Construction Joint Stock Company No 12,Construction & Materials,Heavy Construction,Construction & Materials,V12
Industrials,10000000.0,10000000.0,17/12/2009 00:00:00,6990000000.0,Vinaconex 15 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,V15
Financials,11999789.0,11999789.0,21/04/2010 00:00:00,49199134900.0,Vinaconex 21 Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,V21
Banks,539960043.0,539960043.0,20/07/2021 00:00:00,3895271750202.0,Vietnam-Asia Commercial Joint Stock Bank,Banks,Banks,Banks,VAB
Basic Materials,37665348.0,37665348.0,23/06/2015 00:00:00,348781122480.0,Van Dien Fused Magnesium Phosphate Fertilizer Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,VAF
Technology,4612953.0,4612953.0,15/12/2010 00:00:00,4544953000.0,Van Xuan VT Joint Stock Company,Technology Hardware & Equipment,Telecommunications Equipment,Technology,VAT
Utilities,32000000.0,32000000.0,26/07/2017 00:00:00,707200000000.0,VIWACO Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,VAV
Banks,477682669.0,477682669.0,30/07/2019 00:00:00,3994382478178.0,Vietnam Thuong Tin Commercial Joint Stock Bank,Banks,Banks,Banks,VBB
Industrials,7499972.0,7499972.0,17/03/2010 00:00:00,150749196000.0,Vinh Plastic and Bags Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,VBC
Basic Materials,8600000.0,8600000.0,24/03/2017 00:00:00,49020000000.0,Vinacomin - Viet Bac Geology Joint Stock Company,Mining,General Mining,Basic Resources,VBG
Industrials,2900000.0,2900000.0,29/12/2006 00:00:00,44660000000.0,Viettronics Binh Hoa Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,VBH
Industrials,12000000.0,12000000.0,14/05/2009 00:00:00,118800000000.0,Construction Joint Stock Company No 1,Construction & Materials,Heavy Construction,Construction & Materials,VC1
Industrials,47199410.0,47199410.0,11/12/2006 00:00:00,486153923000.0,VINA2 Investment and Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VC2
Financials,100217588.0,100217588.0,13/12/2007 00:00:00,3106745228000.0,Nam MeKong Group Joint Stock Company,Real Estate Investment & Services,Real Estate Services,Real Estate,VC3
Industrials,5000000.0,5000000.0,16/01/2008 00:00:00,4010000000.0,Construction Joint Stock Company - Number 5,Construction & Materials,Heavy Construction,Construction & Materials,VC5
Industrials,8799882.0,8799882.0,28/01/2008 00:00:00,57199233000.0,Visicons Construction and Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VC6
Industrials,48045592.0,48045592.0,28/12/2007 00:00:00,384362224000.0,BGI Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VC7
Industrials,12000000.0,12000000.0,05/11/2009 00:00:00,77188320000.0,VC9 - No 9 Construction Joint Stock Company ,Construction & Materials,Heavy Construction,Construction & Materials,VC9
Basic Materials,15187322.0,15187322.0,21/02/2011 00:00:00,171616738600.0,VNSTEEL - VICASA Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,VCA
Banks,4732516571.0,4732516571.0,30/06/2009 00:00:00,402263908535000.0,Joint Stock Commercial Bank For Foreign Trade Of Vietnam,Banks,Banks,Banks,VCB
Industrials,12000000.0,12000000.0,05/02/2009 00:00:00,171600000000.0,Vinaconex 25 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VCC
Industrials,5000000.0,5000000.0,29/12/2016 00:00:00,40000000000.0,Construction Environment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VCE
Consumer Goods,26579135.0,26579135.0,28/01/2011 00:00:00,6187622628000.0,Vinacafe Bien Hoa Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,VCF
Industrials,485879878.0,485879878.0,05/09/2008 00:00:00,8089899968700.0,Vietnam Construction And Import - Export Joint Stock Corporation,Construction & Materials,Heavy Construction,Construction & Materials,VCG
Financials,435499901.0,435499901.0,07/07/2017 00:00:00,10952822510150.0,Viet Capital Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,VCI
Industrials,3000000.0,3000000.0,11/05/2010 00:00:00,64800000000.0,Vinaconex Trading And Manpower Joint Stock Company,Support Services,Business Training & Employment Agencies,Industrial Goods & Services,VCM
Industrials,83789658.0,83789658.0,16/12/2016 00:00:00,1918783168200.0,VCP Power &amp; Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VCP
Financials,210000000.0,210000000.0,10/05/2010 00:00:00,5071710000000.0,Vinaconex Investment and Tourism Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,VCR
Industrials,160000000.0,160000000.0,17/12/2007 00:00:00,8304000000000.0,VICOSTONE Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,VCS
Industrials,1100000.0,1100000.0,15/07/2010 00:00:00,17600000000.0,Vinaconex's Construction Consultant Joint Stock Company,Support Services,Business Support Services,Industrial Goods & Services,VCT
Utilities,75000000.0,75000000.0,23/11/2016 00:00:00,3337500000000.0,Song Da Water Investment Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,VCW
Industrials,26530000.0,26530000.0,01/04/2014 00:00:00,84232750000.0,Yen Binh Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,VCX
Basic Materials,8678238.0,8678238.0,22/11/2018 00:00:00,7810414200.0,Dong Bac Transport and Processing of Coal Joint Stock Company,Mining,Coal,Basic Resources,VDB
Consumer Goods,14657150.0,14657150.0,27/11/2007 00:00:00,337114450000.0,Lam Dong Foodstuffs Joint Stock Company,Beverages,Distillers & Vintners,Food & Beverage,VDL
Consumer Goods,2993910.0,2993910.0,15/07/2010 00:00:00,48005853000.0,Vinatex Da Nang Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,VDN
Health Care,16831904.0,16831904.0,15/08/2017 00:00:00,648028304000.0,VIDIPHA Central Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,VDP
Financials,210000000.0,210000000.0,25/05/2010 00:00:00,1881600000000.0,Viet Dragon Securities Corporation,Financial Services,Investment Services,Financial Services,VDS
Basic Materials,1965440.0,1965440.0,01/03/2011 00:00:00,41470784000.0,Binh Tay Steel Netting Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,VDT
Industrials,6000000.0,6000000.0,04/09/2008 00:00:00,19573224000.0,VNECO 1 Electricity Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VE1
Industrials,2158880.0,2158880.0,26/07/2010 00:00:00,13008096000.0,VNECO 2 Electricity Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VE2
Industrials,1319710.0,1319710.0,30/06/2010 00:00:00,11745419000.0,VNECO 3 Electricity Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VE3
Industrials,1028000.0,1028000.0,16/10/2012 00:00:00,89436000000.0,VNECO4 Electricity Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,VE4
Industrials,1800000.0,1800000.0,27/08/2012 00:00:00,8640000000.0,Vneco 8 Electricity Construction Joint Stock Corporation,Construction & Materials,Heavy Construction,Construction & Materials,VE8
Industrials,12523613.0,12523613.0,23/01/2008 00:00:00,25201492848.0,VNECO 9 Investment & Construction JSC,Construction & Materials,Heavy Construction,Construction & Materials,VE9
Industrials,1328800000.0,1328800000.0,02/07/2018 00:00:00,51667730400000.0,Vietnam Engine and Agricultural Machinery Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,VEA
Technology,43800000.0,43800000.0,14/07/2017 00:00:00,451140000000.0,Vietnam Electronics And Informatics Joint Stock Corporation,Technology Hardware & Equipment,Computer Hardware,Technology,VEC
